Generation,Genome,Fitness
52,0,235.190754958671
52,1,147.303793232997
52,2,234.707381751407
52,3,250.411710642075
52,4,319.855363516062
52,5,230.70539485328
52,6,0.0112628648284359
52,7,305.190988502499
52,8,51.707196321566
52,9,45.4731349913019
52,10,92.8176695862622
52,11,117.155393647168
52,12,92.9723442720486
52,13,119.654892948359
52,14,1.10207634245872
52,15,0.00010299682642767
52,16,0.000102951232435429
52,17,0.00010299682642767
52,18,50.8425557887292
52,19,45.1088204778153
52,20,-0.00128746033034588
52,21,0.00010299682642767
52,22,0.00010299682642767
52,23,0.000102951232435429
52,24,14.3241394231304
52,25,15.6133162379528
52,26,0.00010299682642767
52,27,0.00010299682642767
52,28,0.00010299682642767
52,29,0.000102951232435429
52,30,151.952866831388
52,31,14.7082907672733
52,32,147.854334839915
52,33,147.918860667856
52,34,92.0376324496789
52,35,91.0889249710354
52,36,1.51968727489235
52,37,0.00010299682642767
52,38,0.00010299682642767
52,39,0.00010299682642767
52,40,84.7433276694911
52,41,82.1530985657191
52,42,120.839967640631
52,43,127.684237914518
52,44,47.7628999577648
52,45,45.6072142580881
52,46,-0.00128746033034588
52,47,0.000102951232435429
52,48,0.789872362191162
52,49,-2.04525948078746
52,50,-0.000905970845431772
52,51,11.0344110930879
52,52,-18.2011528234031
52,53,7.7398576090227
52,54,0.295745087404413
52,55,-3.04535866540014
52,56,-11.5697006138681
52,57,7.75896672947676
52,58,7.01631809252872
52,59,-14.1037041375285
52,60,13.0299053614403
52,61,-1.8224258468112
52,62,0.365754843473347
52,63,1.99923019905694
52,64,1.86588020788103
52,65,1.42738151904787
52,66,-17.5055971942083
52,67,-7.16347047677505
52,68,43.041250677498
52,69,0.942523958639612
52,70,-21.1442342412654
52,71,-22.257333406082
52,72,-22.257333406082
52,73,-0.903817751268093
52,74,-2.14189009569585
52,75,0.100329208623194
52,76,0.000133895874355972
52,77,1.44640304497831
52,78,45.7710650133619
52,79,-20.7327868876235
52,80,-4.93244591984264
52,81,1.09429060114486
52,82,-8.5019850343362
52,83,0.422935868359943
52,84,0
