Generation,Genome,Fitness
4,0,129.148967470757
4,1,129.148967470757
4,2,118.691436736436
4,3,112.76505716932
4,4,110.20993174605
4,5,104.55926231919
4,6,104.661490078471
4,7,23.4455838191353
4,8,99.6875748784772
4,9,99.8426367659972
4,10,99.5402434370361
4,11,99.6342098040492
4,12,148.073903649117
4,13,148.581351548531
4,14,34.130687816715
4,15,34.5074842245929
4,16,118.48298619234
4,17,122.119890269983
4,18,-9.92035917880524
4,19,-9.92035917880524
4,20,34.2524815116444
4,21,35.5743956346795
4,22,107.693883081072
4,23,107.448404537031
4,24,0.339304161517897
4,25,8.75473023612017E-05
4,26,122.899036289953
4,27,119.762062552017
4,28,24.1853367783849
4,29,25.3345181961719
4,30,-6.90188367767762
4,31,-6.80596757429202
4,32,109.558939473352
4,33,109.948803968593
4,34,96.1961504898419
4,35,96.0917662943549
4,36,-16.7027912093167
4,37,-16.1773922346697
4,38,107.395411792005
4,39,108.114976454313
4,40,22.9258498413306
4,41,25.0757029689108
4,42,-8.67036418030568
4,43,-8.79317354531361
4,44,122.030398522138
4,45,123.547763674495
4,46,22.9563890031103
4,47,19.4976876972073
4,48,-5.47725391120675
4,49,-6.50882092378002
4,50,5.69584439344801
4,51,-20.4888537395706
4,52,-14.6378668740725
4,53,-14.6378668740725
4,54,-8.13468784181914
4,55,6.82179074510231
4,56,-1.08417606496308
4,57,13.5624351028053
4,58,-19.4397382036027
4,59,6.41244777864151
4,60,0.588201142130794
4,61,-12.8105899306205
4,62,11.9207966525515
4,63,-2.62723895206426
4,64,-7.14360286994829
4,65,-15.1632686296371
4,66,-0.0518280029978314
4,67,8.75370232366035E-05
4,68,-13.1579361275328
4,69,-13.1579361275328
4,70,4.17419514281527
4,71,-5.15559547445785
4,72,-9.5341068998587
4,73,3.99722811178542
4,74,-9.22587133934007
4,75,7.12697468719962
4,76,7.12697468719962
4,77,16.2483306708285
4,78,85.3794772221359
4,79,5.9211055920226
4,80,3.85680281940839
4,81,-18.0937152036779
4,82,-2.79448070893544
4,83,-0.000557024305417584
4,84,0
