Generation,Genome,Fitness
7,0,15.315758228302
7,1,17.0026529431343
7,2,18.7626430392265
7,3,16.503724694252
7,4,17.8140145540237
7,5,11.633571267128
7,6,13.4582365751266
7,7,13.4582365751266
7,8,19.3787605762482
7,9,16.3012050390244
7,10,16.2825500965118
7,11,17.6712605953217
7,12,17.435259282589
7,13,17.2525994181633
7,14,16.1427630186081
7,15,16.9676007628441
7,16,17.7095017433167
7,17,17.0528662204742
7,18,-13.0300287008286
7,19,-13.9068782329559
7,20,11.7550351023674
7,21,11.4958909749985
7,22,-5.20762892067432
7,23,-5.20762892067432
7,24,16.3290883898735
7,25,16.6240729093552
7,26,15.575634598732
7,27,16.8636948466301
7,28,16.3996916413307
7,29,17.2745828032494
7,30,16.7147051095963
7,31,15.4809048771858
7,32,16.6515022516251
7,33,15.0485506653786
7,34,14.711069226265
7,35,14.711069226265
7,36,15.3138281106949
7,37,15.7722380161285
7,38,15.8049847483635
7,39,16.8387115001678
7,40,15.5796870589256
7,41,16.6899703145027
7,42,17.8629725575447
7,43,17.4175343513489
7,44,17.9398884773254
7,45,16.2803642749786
7,46,16.4148434400558
7,47,15.264613866806
7,48,-0.454622673802078
7,49,10.7546811103821
7,50,-0.0783245475031435
7,51,-3.93678152561188
7,52,-0.154160310979933
7,53,14.1392590999603
7,54,-13.151691198349
7,55,-0.412877650000155
7,56,-0.098037893883884
7,57,-3.60403771698475
7,58,-0.228508727392182
7,59,6.73493349552155
7,60,-0.300259695388377
7,61,-1.92644823342562
7,62,-13.56355458498
7,63,0.194880091119558
7,64,0.00929697885294445
7,65,-0.741051971912384
7,66,9.29847510159016
7,67,3.3154513053596
7,68,-1.97999274730682
7,69,11.7028453946114
7,70,-6.54375654459
7,71,17.3437154889107
7,72,8.84658694267273
7,73,-0.306382935494184
7,74,-7.74773678183556
7,75,-12.9734952449799
7,76,0.9449408557266
7,77,0.000149250039612525
7,78,-0.094869171269238
7,79,-7.35791802406311
7,80,-0.105052402010188
7,81,-0.275912563316524
7,82,4.17716966941953
7,83,3.85906644165516
7,84,0
