Generation,Genome,Fitness
9,0,331.756033811116
9,1,154.046340201204
9,2,317.147132792943
9,3,106.906157768424
9,4,317.689509156113
9,5,32.3281374654318
9,6,158.015549401107
9,7,317.771451810542
9,8,165.529201949964
9,9,160.824799393226
9,10,163.859875801548
9,11,318.351275810963
9,12,319.21304635583
9,13,420.395137562677
9,14,79.4727168132221
9,15,24.3194884233604
9,16,13.2979374121348
9,17,10.8035647028141
9,18,75.9799236609233
9,19,24.7793317889886
9,20,12.2993158216448
9,21,10.1287376794145
9,22,38.8059493844577
9,23,39.6626952180462
9,24,21.3592247449462
9,25,317.264067981937
9,26,155.711198817069
9,27,157.838519062842
9,28,317.56248067816
9,29,394.936099319196
9,30,394.936099319196
9,31,111.577756274372
9,32,324.957744030727
9,33,331.92975045766
9,34,8.97748675745607
9,35,8.85047543175482
9,36,330.135095279473
9,37,318.708516888588
9,38,11.2085712204128
9,39,10.2955682088093
9,40,330.084821865055
9,41,317.711206861051
9,42,165.791058367159
9,43,169.94422638052
9,44,144.619898872283
9,45,143.66056105788
9,46,10.5272769749243
9,47,8.52445840584675
9,48,-12.1866409132956
9,49,-7.72788856227218
9,50,-20.9299138602653
9,51,5.85630594481301
9,52,-15.6998605485673
9,53,-8.83065722129832
9,54,13.5081777372883
9,55,4.28118641218473
9,56,5.83630373702781
9,57,-10.4808859695215
9,58,-0.0356210838196173
9,59,-15.854219281386
9,60,-9.07148542587881
9,61,-11.0968745168996
9,62,-14.1639525321072
9,63,-14.1639525321072
9,64,-0.427515574985786
9,65,-18.643631013168
9,66,-11.196851318245
9,67,-13.6471279285456
9,68,-13.6471279285456
9,69,-0.880609545751039
9,70,-6.89311599280126
9,71,11.5909612256781
9,72,-4.1337845801418
9,73,-9.21662756861696
9,74,4.65765547577793
9,75,4.65765547577793
9,76,7.2264693592337
9,77,7.2264693592337
9,78,0.354704615010348
9,79,115.411977972502
9,80,-18.7363613657984
9,81,-9.54692026419031
9,82,-0.0964790077778442
9,83,-16.6049428333919
9,84,0
