Generation,Genome,Fitness
14,0,148.999725332053
14,1,148.789951366497
14,2,149.131227608295
14,3,145.565174393428
14,4,-0.14326858556089
14,5,147.566784791135
14,6,58.0575909148899
14,7,149.194027878295
14,8,84.8746416333803
14,9,85.352691948304
14,10,127.233456270632
14,11,38.1532004188689
14,12,0.0218050710298238
14,13,0.0018436431930553
14,14,57.5283585947991
14,15,60.3878708014357
14,16,225.698071468818
14,17,146.220490257639
14,18,87.1816790924159
14,19,89.2729224540553
14,20,119.654489528669
14,21,118.853785775204
14,22,141.514854167837
14,23,141.367224806384
14,24,114.971479420576
14,25,115.518727019471
14,26,57.7980477025249
14,27,71.4721235185701
14,28,120.797810879888
14,29,117.191786396803
14,30,114.234158502244
14,31,115.804710332854
14,32,89.1239683115362
14,33,91.8751176480488
14,34,113.40869289544
14,35,112.254377592973
14,36,112.718911888063
14,37,111.545666591225
14,38,0.848220064362437
14,39,0.114995956706494
14,40,139.634489530207
14,41,137.78340703401
14,42,115.147327007505
14,43,115.494332895214
14,44,22.9176853481255
14,45,5.95223809766829
14,46,140.146291032479
14,47,140.388476375815
14,48,2.38991776106238
14,49,-18.0449270201799
14,50,-18.0449270201799
14,51,-0.98014869933364
14,52,-16.6457946686115
14,53,-8.37724081880562
14,54,0.765163423531163
14,55,-5.16317932373189
14,56,-14.6573032743168
14,57,-19.9180645095714
14,58,105.498256529219
14,59,7.04006037721447
14,60,7.04006037721447
14,61,11.8573190844988
14,62,-2.24821812855516
14,63,-0.000813674928778596
14,64,-5.13686372125363
14,65,1.94526718303563E-05
14,66,0.00010299682642767
14,67,-1.76539743867949
14,68,-8.87131235418546
14,69,-16.9363844324826
14,70,-16.9363844324826
14,71,101.178841681342
14,72,38.8971890656023
14,73,-1.59911842743337
14,74,10.3222273466775
14,75,0.795197298117472
14,76,-17.779299593473
14,77,-17.779299593473
14,78,-17.5149704154829
14,79,-4.14622994498966
14,80,-5.59735530979416
14,81,-13.2013714073681
14,82,-6.72535172647906
14,83,-1.0580966975741
14,84,0
