Generation,Genome,Fitness
2,0,122.593423609902
2,1,120.190962243894
2,2,104.962182688121
2,3,86.2988358451854
2,4,67.7768462635314
2,5,52.9070281257739
2,6,46.0835612364831
2,7,56.4079778071817
2,8,2.04061696834912
2,9,1.20259094536948
2,10,0.455765105991643
2,11,0.260890961341289
2,12,0.000247082957845029
2,13,8.23609859483429E-05
2,14,5.04366744584733
2,15,1.4812385595869
2,16,11.2939117336409
2,17,11.1057152070247
2,18,-0.814169313545449
2,19,-2.46881333010597
2,20,8.98900057897948
2,21,13.2790011484942
2,22,0.11706619291769
2,23,-6.96224181541776
2,24,2.9486549450672
2,25,3.33168719382886
2,26,0.000164794922284273
2,27,8.23609859483429E-05
2,28,8.23974611421363E-05
2,29,8.23974611421363E-05
2,30,8.23974611421363E-05
2,31,8.23974611421363E-05
2,32,17.7796327233042
2,33,21.0098011987105
2,34,-0.915415193923849
2,35,-1.58534602827317
2,36,-0.513645173394792
2,37,4.11804929741715E-05
2,38,115.577642345554
2,39,115.777434139432
2,40,0.240827179553179
2,41,8.23609859483429E-05
2,42,8.23974611421363E-05
2,43,8.23609859483429E-05
2,44,145.680246816326
2,45,147.532179094329
2,46,16.9006952656037
2,47,13.4803005384929
2,48,-12.5481857611442
2,49,103.317164670935
2,50,-0.198227692142694
2,51,5.87475443225218
2,52,5.87475443225218
2,53,15.7526196148377
2,54,5.54160182808015
2,55,-3.41549836053326
2,56,-7.18871981563268
2,57,0.980713440179894
2,58,-0.47231966416726
2,59,53.532441339544
2,60,-3.40947714505707
2,61,-8.30756162792648
2,62,-17.4791852202503
2,63,2.93722229733373
2,64,1.17974624926782
2,65,35.4642194748924
2,66,-5.85573777054333
2,67,-2.33028055592944
2,68,5.1871342451497
2,69,-18.4006070931218
2,70,-6.14005991276371
2,71,-11.3498292689428
2,72,-11.3498292689428
2,73,-10.7844848376836
2,74,-9.52509716359227
2,75,4.1754939740627
2,76,-9.03155934436694
2,77,-6.77830914354862
2,78,-0.000525160710388157
2,79,0.176797702907119
2,80,-2.65896607105674
2,81,-10.5922413849306
2,82,-10.5922413849306
2,83,0.922913362887783
2,84,0
